id,transactionDate,description,reference,amount,postingPlat,accountDr,accountCr,entriesCount,inactive,deleted,createdBy,createdAt,updatedBy,updatedAt
1253,2024-05-27,"Savings by Art Venere",Savings,761627.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1254,2024-05-27,"Savings by Kris Marrier",Savings,114924.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1255,2024-05-28,"Savings by Lenna Paprocki",Savings,326201.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1256,2024-05-28,"Savings by Josephine Darakjy",Savings,278333.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1257,2024-05-28,"Payment for Telephone and Postages expenses",Expenses,274372.00,TWOENTRY,44,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1258,2024-05-29,"Savings by James Butt",Savings,529497.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1259,2024-05-30,"Payment for Electricity expenses",Expenses,353552.00,TWOENTRY,41,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1260,2024-05-31,"Savings by Art Venere",Savings,141918.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1261,2024-06-01,"Savings by Simona Morasca",Savings,674609.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1262,2024-06-01,"Payment for Bank Charges expenses",Expenses,330552.00,TWOENTRY,51,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1263,2024-06-02,"Savings by Kris Marrier",Savings,290551.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1264,2024-06-03,"Savings by Leota Dilliard",Savings,473441.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1265,2024-06-05,"Savings by Art Venere",Savings,744620.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1266,2024-06-05,"Payment for Directors Emoluments expenses",Expenses,286066.00,TWOENTRY,48,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1267,2024-06-05,"Payment for Pension and Other Retirement Benefits expenses",Expenses,179442.00,TWOENTRY,36,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1268,2024-06-06,"Savings by Kris Marrier",Savings,580669.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1269,2024-06-06,"Loan principal and interest of 899800 fully reapid by Kris Marrier","Loan repayment",179960.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1270,2024-06-06,"Loan principal and interest of 836000 fully reapid by Mitsue Tollner","Loan repayment",167200.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1271,2024-06-06,"Loan principal and interest of 1074700 fully reapid by Sage Wieser","Loan repayment",214940.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1272,2024-06-06,"Loan principal and interest of 581900 fully reapid by Simona Morasca","Loan repayment",116380.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1273,2024-06-06,"Loan principal and interest of 683100 fully reapid by James Butt","Loan repayment",136620.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1274,2024-06-06,"Loan principal and interest of 789800 fully reapid by Lenna Paprocki","Loan repayment",157960.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1275,2024-06-06,"Loan principal and interest of 856900 fully reapid by Leota Dilliard","Loan repayment",171380.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1276,2024-06-07,"Savings by Art Venere",Savings,706825.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1277,2024-06-07,"Payment for Donation expenses",Expenses,170918.00,TWOENTRY,49,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1278,2024-06-09,"Savings by Leota Dilliard",Savings,771769.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1279,2024-06-09,"Payment for Audit Fees expenses",Expenses,354169.00,TWOENTRY,47,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1280,2024-06-09,"Payment for Insurance Premium expenses",Expenses,103791.00,TWOENTRY,37,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1281,2024-06-11,"Savings by Mitsue Tollner",Savings,147987.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1282,2024-06-11,"Savings by Mitsue Tollner",Savings,513667.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1283,2024-06-15,"Savings by Sage Wieser",Savings,251351.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1284,2024-06-16,"Savings by Lenna Paprocki",Savings,497043.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z
1285,2024-06-17,"Payment for Directors Emoluments expenses",Expenses,52459.00,TWOENTRY,48,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.141Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1286,2024-06-21,"Another loan to Kris Marrier","New Loan",854000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1287,2024-06-21,"Loan interest of 10% on loan of 854000","Loan Interest",85400.00,TWOENTRY,13,30,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1288,2024-06-21,"Loan form fees paid by Kris Marrier","Loan form",1000.00,TWOENTRY,7,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1289,2024-06-21,"Another loan to Mitsue Tollner","New Loan",544000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1290,2024-06-21,"Loan interest of 10% on loan of 544000","Loan Interest",54400.00,TWOENTRY,13,30,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1291,2024-06-21,"Loan form fees paid by Mitsue Tollner","Loan form",1000.00,TWOENTRY,7,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1292,2024-06-21,"Another loan to Simona Morasca","New Loan",634000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1293,2024-06-21,"Loan interest of 10% on loan of 634000","Loan Interest",63400.00,TWOENTRY,13,30,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1294,2024-06-21,"Loan form fees paid by Simona Morasca","Loan form",1000.00,TWOENTRY,7,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1295,2024-06-21,"Another loan to Sage Wieser","New Loan",691000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1296,2024-06-21,"Loan interest of 10% on loan of 691000","Loan Interest",69100.00,TWOENTRY,13,30,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1297,2024-06-21,"Loan form fees paid by Sage Wieser","Loan form",1000.00,TWOENTRY,7,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1298,2024-06-21,"Another loan to James Butt","New Loan",684000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1299,2024-06-21,"Loan interest of 10% on loan of 684000","Loan Interest",68400.00,TWOENTRY,13,30,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1300,2024-06-21,"Loan form fees paid by James Butt","Loan form",1000.00,TWOENTRY,7,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1301,2024-06-21,"Another loan to Leota Dilliard","New Loan",790000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1302,2024-06-21,"Loan interest of 10% on loan of 790000","Loan Interest",79000.00,TWOENTRY,13,30,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1303,2024-06-21,"Loan form fees paid by Leota Dilliard","Loan form",1000.00,TWOENTRY,7,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1304,2024-06-21,"Another loan to Lenna Paprocki","New Loan",687000.00,TWOENTRY,13,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1305,2024-06-21,"Loan interest of 10% on loan of 687000","Loan Interest",68700.00,TWOENTRY,13,30,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1306,2024-06-21,"Loan form fees paid by Lenna Paprocki","Loan form",1000.00,TWOENTRY,7,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1307,2024-06-24,"Savings by Sage Wieser",Savings,356286.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1308,2024-06-25,"Savings by Donette Foller",Savings,526645.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1309,2024-06-25,"Savings by Simona Morasca",Savings,247280.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1310,2024-06-26,"Savings by Josephine Darakjy",Savings,31480.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1311,2024-06-26,"Savings by Mitsue Tollner",Savings,565343.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1312,2024-06-27,"Payment for Printing And Stationeries expenses",Expenses,362728.00,TWOENTRY,42,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1313,2024-06-28,"Savings by Kris Marrier",Savings,578669.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1314,2024-06-28,"Savings by James Butt",Savings,622162.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1315,2024-06-28,"Payment for Donation expenses",Expenses,216272.00,TWOENTRY,49,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1316,2024-06-29,"Savings by Kris Marrier",Savings,396381.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1317,2024-06-30,"Savings by Josephine Darakjy",Savings,50071.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1318,2024-06-30,"Entrance fees paid by Josephine Darakjy","Entrance fees",1000.00,TWOENTRY,8,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1319,2024-07-01,"Savings by Sage Wieser",Savings,299203.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1320,2024-07-02,"Savings by Kris Marrier",Savings,561821.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1321,2024-07-06,"Loan repayment by Kris Marrier","Loan repayment",187880.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1322,2024-07-06,"Loan repayment by Mitsue Tollner","Loan repayment",119680.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1323,2024-07-06,"Loan repayment by Simona Morasca","Loan repayment",139480.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1324,2024-07-06,"Loan repayment by Sage Wieser","Loan repayment",152020.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1325,2024-07-06,"Loan repayment by James Butt","Loan repayment",150480.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1326,2024-07-06,"Payment for Directors Emoluments expenses",Expenses,253069.00,TWOENTRY,48,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1327,2024-07-07,"Payment for Pension and Other Retirement Benefits expenses",Expenses,153204.00,TWOENTRY,36,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1328,2024-07-08,"Savings by Lenna Paprocki",Savings,276676.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1329,2024-07-08,"Savings by Sage Wieser",Savings,532424.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1330,2024-07-12,"Savings by Kris Marrier",Savings,263717.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1331,2024-07-12,"Payment for Telephone and Postages expenses",Expenses,399156.00,TWOENTRY,44,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1332,2024-07-13,"Savings by Art Venere",Savings,331432.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1333,2024-07-13,"Entrance fees paid by Art Venere","Entrance fees",1000.00,TWOENTRY,8,25,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1334,2024-07-15,"Savings by Kris Marrier",Savings,81658.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1335,2024-07-17,"Savings by Josephine Darakjy",Savings,267010.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1336,2024-07-17,"Savings by Simona Morasca",Savings,556588.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1337,2024-07-18,"Savings by Kris Marrier",Savings,45469.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1338,2024-07-19,"Savings by Mitsue Tollner",Savings,82853.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1339,2024-07-19,"Savings by Leota Dilliard",Savings,103255.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1340,2024-07-19,"Savings by Lenna Paprocki",Savings,375200.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z
1341,2024-07-19,"Payment for Insurance Premium expenses",Expenses,218945.00,TWOENTRY,37,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.142Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1342,2024-07-20,"Savings by Lenna Paprocki",Savings,164065.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1343,2024-07-21,"Loan repayment by Kris Marrier","Loan repayment",187880.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1344,2024-07-21,"Loan repayment by Mitsue Tollner","Loan repayment",119680.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1345,2024-07-21,"Loan repayment by Simona Morasca","Loan repayment",139480.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1346,2024-07-21,"Loan repayment by Sage Wieser","Loan repayment",152020.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1347,2024-07-21,"Loan repayment by James Butt","Loan repayment",150480.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1348,2024-07-22,"Savings by James Butt",Savings,142174.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1349,2024-07-22,"Payment for Printing And Stationeries expenses",Expenses,277166.00,TWOENTRY,42,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1350,2024-07-23,"Payment for Pension and Other Retirement Benefits expenses",Expenses,231615.00,TWOENTRY,36,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1351,2024-07-25,"Savings by Leota Dilliard",Savings,282313.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1352,2024-07-25,"Savings by Mitsue Tollner",Savings,565853.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1353,2024-07-25,"Payment for Repairs and Maintenance expenses",Expenses,206439.00,TWOENTRY,39,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1354,2024-07-26,"Savings by Art Venere",Savings,252930.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1355,2024-07-26,"Payment for Medical Expenses expenses",Expenses,77207.00,TWOENTRY,46,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1356,2024-07-28,"Savings by Lenna Paprocki",Savings,592184.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1357,2024-07-28,"Payment for Salaries and Wages expenses",Expenses,265873.00,TWOENTRY,35,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1358,2024-07-29,"Savings by Josephine Darakjy",Savings,170165.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1359,2024-07-30,"Savings by James Butt",Savings,340935.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1360,2024-07-30,"Payment for Pension and Other Retirement Benefits expenses",Expenses,194054.00,TWOENTRY,36,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1361,2024-08-02,"Savings by Donette Foller",Savings,308231.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1362,2024-08-03,"Savings by Donette Foller",Savings,647718.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1363,2024-08-03,"Savings by Mitsue Tollner",Savings,362308.00,TWOENTRY,7,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1364,2024-08-03,"Payment for Medical Expenses expenses",Expenses,178354.00,TWOENTRY,46,7,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1365,2024-08-03,"Payment for Directors Emoluments expenses",Expenses,192483.00,TWOENTRY,48,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1366,2024-08-05,"Loan repayment by Kris Marrier","Loan repayment",187880.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1367,2024-08-05,"Loan repayment by Mitsue Tollner","Loan repayment",119680.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1368,2024-08-05,"Loan repayment by Simona Morasca","Loan repayment",139480.00,TWOENTRY,7,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1369,2024-08-05,"Loan repayment by Sage Wieser","Loan repayment",152020.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1370,2024-08-05,"Loan repayment by James Butt","Loan repayment",150480.00,TWOENTRY,8,13,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1371,2024-08-06,"Savings by Sage Wieser",Savings,526972.00,TWOENTRY,8,19,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
1372,2024-08-06,"Payment for Pension and Other Retirement Benefits expenses",Expenses,231600.00,TWOENTRY,36,8,2,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z,DEMO@sunday.adegboye,2024-09-16T20:11:14.143Z
